timeframe,symbol,time,open,high,low,close
3min,AAPL,1682431020,165.7,166.08,165.7,166.05
3min,AAPL,1682431200,166.04,166.27,165.97,166.1
3min,AAPL,1682431380,166.08,166.08,165.78,165.86
3min,AAPL,1682431560,165.87,165.92,165.68,165.78
3min,AAPL,1682431740,165.78,165.88,165.47,165.51
3min,AAPL,1682431920,165.5,165.5,165.31,165.42
3min,AAPL,1682432100,165.4,165.49,165.3,165.38
3min,AAPL,1682432280,165.36,165.365,165.115,165.22
3min,AAPL,1682432460,165.23,165.4,165.06,165.37
3min,AAPL,1682432640,165.37,165.44,165.29,165.35
3min,AAPL,1682432820,165.35,165.35,165.18,165.34
3min,AAPL,1682433000,165.33,165.35,165.19,165.24
3min,AAPL,1682433180,165.23,165.25,165.06,165.12
3min,AAPL,1682433360,165.11,165.295,165.09,165.27
3min,AAPL,1682433540,165.28,165.475,165.27,165.35
3min,AAPL,1682433720,165.34,165.37,165.1,165.18
3min,AAPL,1682433900,165.17,165.28,165.12,165.28
3min,AAPL,1682434080,165.27,165.36,165.2,165.29
3min,AAPL,1682434260,165.29,165.32,165.14,165.14
3min,AAPL,1682434440,165.14,165.19,165.07,165.19
3min,AAPL,1682434620,165.2,165.34,165.19,165.22
3min,AAPL,1682434800,165.23,165.4,165.23,165.31
3min,AAPL,1682434980,165.29,165.36,165.13,165.15
3min,AAPL,1682435160,165.14,165.33,164.99,165.33
3min,AAPL,1682435340,165.32,165.46,165.27,165.44
3min,AAPL,1682435520,165.45,165.53,165.4,165.49
3min,AAPL,1682435700,165.495,165.51,165.35,165.41
3min,AAPL,1682435880,165.41,165.64,165.41,165.61
3min,AAPL,1682436060,165.61,165.61,165.31,165.36
3min,AAPL,1682436240,165.35,165.38,165.27,165.38
3min,AAPL,1682436420,165.39,165.42,165.18,165.22
3min,AAPL,1682436600,165.215,165.22,165.02,165.06
3min,AAPL,1682436780,165.05,165.16,164.99,165.05
3min,AAPL,1682436960,165.06,165.09,165,165.01
3min,AAPL,1682437140,165,165.07,164.92,164.97
3min,AAPL,1682437320,164.97,165.08,164.9,165.015
3min,AAPL,1682437500,165.01,165.2,164.99,165.13
3min,AAPL,1682437680,165.15,165.19,165,165.01
3min,AAPL,1682437860,165.01,165.03,164.85,164.97
3min,AAPL,1682438040,164.97,164.97,164.81,164.83
